garment_type,order_quantity,num_stitch_operations,target_sewing_time_mins
Hoodie,4929,22,16571.01
Jacket,1767,21,8044.25
Jacket,2259,21,10223.77
T-Shirt,1515,6,759.68
Hoodie,1788,22,6143.52
Kurti,994,10,1683.95
Trouser,1075,11,1680.79
Jeans,4367,16,9474.44
Blazer,765,27,4498.48
Shirt,2995,10,2813.73
Kurti,4638,12,7627.63
Dress,677,15,1610.78
Kurti,4976,12,8181.58
T-Shirt,3267,5,1954.59
Jeans,107,15,170.31
Uniform,4012,18,8573.51
Jeans,4395,12,8494.81
Trouser,296,15,473.34
Kurti,1891,13,3108.4
Hoodie,3643,22,11785.52
Shirt,3674,11,3752.89
Blazer,3224,24,16568.56
Blazer,4952,23,25059.04
Jacket,4283,23,19538.75
Blazer,3133,25,15573.35
Dress,752,20,1725.54
Dress,972,19,2603.59
Shirt,1550,9,1544.8
Jacket,3436,25,15465.04
Dress,502,15,1198.2
Trouser,3250,15,5497.23
Blazer,1954,22,9902.04
Shirt,4671,8,4669.3
Hoodie,1889,17,5553.37
T-Shirt,1595,8,944.05
Hoodie,4795,16,12530.93
Shirt,1419,10,1391.11
Blazer,1053,23,5709.77
Dress,693,17,1571.13
Hoodie,4570,18,13818.48
Hoodie,2709,17,8340.66
Jeans,1387,14,2793.87
Blazer,1005,26,5158.22
Kurti,555,12,844.36
T-Shirt,3709,8,2093.19
Blazer,3162,30,18563.53
Shirt,2745,12,2682.69
T-Shirt,1714,7,943.66
T-Shirt,1549,6,942.86
Blazer,3773,23,20139.15
T-Shirt,2384,7,1245.28
Blazer,3217,25,17235.88
Trouser,2758,13,4142.25
Jacket,4862,21,19078.55
Jeans,4521,16,9621.01
Shirt,4215,11,4327.85
T-Shirt,3060,8,1788.7
Trouser,4897,13,7648.44
Blazer,1617,28,8517.44
Dress,1879,14,3984.69
Trouser,4457,13,6288.38
Trouser,4131,14,6128.19
Jacket,2337,21,10263.86
Kurti,1349,11,2059.52
Jeans,4514,14,9584.1
T-Shirt,4208,5,2331.9
Trouser,4084,11,5453.6
Jacket,1954,20,7993.53
T-Shirt,705,7,407.38
Kurti,4606,10,7476.79
Blazer,4389,23,20665.32
Kurti,700,15,1043.6
Kurti,881,10,1462.5
Trouser,2916,13,4124.65
Blazer,631,26,3673.36
Uniform,2575,18,5872.99
Jeans,1739,18,3822.32
Jeans,1847,14,3831.77
Hoodie,571,21,1797.11
Jacket,3195,25,14432.69
Hoodie,3896,21,12858.58
Jacket,268,20,1243.22
Blazer,4814,23,24887.59
Shirt,3526,12,3720.01
T-Shirt,3361,6,1979.58
Kurti,4448,12,7730.53
Uniform,3312,18,7720.57
Jacket,2442,28,12360.9
Trouser,2619,10,3473.86
Dress,2354,17,6067.7
Uniform,2414,18,4870.71
Jacket,4699,30,24418.46
Shirt,2424,10,2570.92
Trouser,379,13,564.99
Shirt,4001,9,3870.71
Jeans,3268,14,5765.44
Jeans,4642,18,9289.5
Shirt,1133,11,1265.68
Kurti,569,14,860.59
Jacket,2104,23,9679.17
Uniform,1527,14,3245.24
Jacket,115,23,526.91
Jeans,1923,13,3312.1
Trouser,2891,15,4468.66
Jacket,3225,20,12788.92
Jeans,3148,15,6203.66
Shirt,1247,9,1240.56
Shirt,4439,12,4317.45
T-Shirt,833,7,509.34
T-Shirt,2521,8,1482.96
T-Shirt,211,5,150.34
Jacket,3253,25,15341.31
Shirt,2672,11,2396.14
Uniform,559,13,1192.78
Jeans,1030,18,2205.23
Uniform,4441,18,9177.31
Trouser,4517,14,6392.77
Shirt,1523,9,1450.03
Dress,460,15,985.62
Dress,2883,17,6855.62
Kurti,734,11,1209.51
Trouser,2158,14,3363.94
Uniform,3849,14,8051.36
Kurti,2678,11,4161.14
T-Shirt,2020,5,1170.75
Dress,305,18,751.2
Trouser,2729,12,4223.3
Trouser,4719,13,7414.63
Kurti,2973,12,4962.39
T-Shirt,2155,8,1372.61
Blazer,4482,23,23585.11
Jeans,239,12,435.53
Dress,4359,20,11115.97
Hoodie,4172,17,12577.93
Jeans,229,13,428.37
Dress,1825,17,4181.53
T-Shirt,2307,5,1349.67
Uniform,2527,15,5708.52
Shirt,1935,8,1707.37
Jacket,4070,20,15648.6
Blazer,443,22,2181.65
Jacket,2248,23,9527.71
Shirt,4333,11,4235.17
Shirt,1106,9,983.19
Shirt,372,8,224.29
Trouser,1829,12,2563.64
Kurti,2994,13,4572.86
Blazer,4962,25,23547.14
Uniform,4922,16,10796.52
T-Shirt,4670,6,2714.93
Kurti,4606,16,7284.57
Blazer,4467,29,23055.7
T-Shirt,2266,6,1232.82
Shirt,3504,12,3168.46
Jacket,3632,27,16201.93
Blazer,2736,29,15140.65
Kurti,4002,15,6712.94
Uniform,3396,12,6255.18
Blazer,1623,26,9019.8
Hoodie,4329,22,14187.32
Uniform,4905,13,10582.56
T-Shirt,2312,5,1344.99
Kurti,681,13,1089.2
Uniform,2482,13,5417.77
Hoodie,1983,18,5860.03
Jeans,1468,14,2962.02
Jacket,3198,23,13285.37
Shirt,1142,12,1186.31
Jacket,1723,24,7667.89
Kurti,1018,16,1638.9
Jeans,3095,12,5828.75
Jacket,1508,27,7559.22
Jeans,116,12,237.04
Jeans,3409,17,6905.88
Jacket,514,20,2210.12
Trouser,4872,14,8108.39
Jacket,549,27,2683.11
Kurti,2699,15,4516.92
Shirt,3268,8,3110.07
Jacket,2338,21,9026.99
Hoodie,273,16,751.11
Trouser,2723,10,3826.32
Uniform,3178,18,6978.61
Jeans,3884,16,6952.13
Jeans,1850,16,3749.77
Jacket,705,27,3292.38
Blazer,2613,30,13723.89
Shirt,1645,11,1715.05
Blazer,4882,30,27899.51
Jacket,4902,23,22438.7
Trouser,687,12,1133.6
T-Shirt,754,5,480.67
T-Shirt,4339,6,2655.7
Shirt,2876,8,2676.07
Shirt,1760,10,1673.49
Blazer,1853,30,10798.32
T-Shirt,833,8,517.5
Jacket,2166,27,9725.07
Jeans,3238,17,6544.3
Kurti,4828,15,7810.6
Kurti,4780,14,7639.21
Jeans,2741,12,5221.64
Jacket,4431,24,20200.56
Uniform,3590,16,7194.44
Blazer,622,24,3298.47
Blazer,2842,30,17001.79
Uniform,1076,12,2133.13
Shirt,1579,10,1358.74
T-Shirt,1499,7,856.99
Hoodie,3348,19,9370.59
Trouser,4135,10,5704.96
Shirt,1526,12,1667.4
Dress,2244,19,6010.03
T-Shirt,3823,8,2033.16
Jeans,3043,14,5384.61
T-Shirt,2784,7,1609.66
Jeans,995,16,1850.24
Hoodie,2237,19,6267.48
T-Shirt,3010,7,1771.63
T-Shirt,1831,8,1128.89
Trouser,2428,10,3808.44
T-Shirt,4805,6,2628.87
Trouser,2670,13,4349.59
T-Shirt,3905,5,2013.13
Uniform,185,15,364.14
Blazer,3988,29,21129.62
Kurti,4745,10,7978.81
Blazer,1291,27,6774.16
Uniform,4732,13,9953.65
Kurti,4940,13,7736.68
Trouser,1115,15,1808.67
Jeans,3138,15,5875.92
Jacket,4802,29,22565.54
Trouser,679,15,1119.94
Dress,3797,16,8225.08
Jeans,905,13,1630.06
Jeans,603,16,1177.53
Kurti,1899,13,2896.71
Hoodie,231,17,739.83
Trouser,1558,12,2212.71
Kurti,4871,15,8091.72
Shirt,1857,11,1683.03
Kurti,445,10,736.36
T-Shirt,1221,7,709.82
Uniform,1134,13,2190.05
Uniform,1256,17,2793.94
Kurti,1407,14,2526.19
Jacket,1495,26,6689.14
Kurti,2131,10,3391.34
Blazer,134,26,750.08
Blazer,3097,28,17576.56
Hoodie,1965,22,6526.36
Shirt,4874,11,4744.08
Uniform,1713,17,3821.23
Jeans,3616,12,6862.61
Hoodie,2219,19,6842.18
Uniform,2888,17,6286.22
Dress,3642,19,9386.22
Uniform,2554,15,5683.87
Shirt,4024,8,4077.57
T-Shirt,2055,7,1296.85
Jeans,4741,13,8442.32
Uniform,2470,12,4538.27
Jacket,3840,21,17109.9
Jeans,812,18,1653.99
Blazer,1084,22,5083.33
Hoodie,2226,16,6058.63
Uniform,2189,18,4466.73
Dress,4309,15,9686.81
Dress,3690,18,9302.85
Uniform,2307,16,4380.15
Dress,151,15,324.51
Hoodie,4443,16,12257.71
Dress,4739,18,10583.48
Dress,2680,18,7013.47
Blazer,387,25,1999.33
Jacket,2505,24,10512.19
Hoodie,4393,20,14173.31
Trouser,1995,14,2788.32
Dress,2191,17,5100.82
Jeans,1757,16,3592.29
Uniform,2648,12,4971.03
Blazer,2700,28,15698.15
Jacket,2561,21,11336.3
Blazer,2463,22,11371.54
Blazer,4233,27,21774.03
Uniform,4980,16,11002.64
Trouser,1809,12,2582.28
Blazer,3936,22,20544.23
Jacket,1570,25,6475.56
Uniform,1402,16,2961.23
Jeans,3456,12,6630.62
Blazer,3174,30,16565.89
Jeans,2660,14,5387.02
Shirt,1112,10,1045.63
Hoodie,4088,18,11800.71
Dress,3327,17,8530.49
Blazer,2224,28,11055.46
Hoodie,3759,22,11154.7
Jacket,384,23,1531.69
Hoodie,4822,19,14590.35
Jeans,2408,17,5159.84
Blazer,665,29,3246.52
Jacket,3604,24,15109.82
Trouser,2700,11,4282.83
Shirt,2247,10,2135.48
Hoodie,2803,19,7921.47
Kurti,3240,10,5184.31
Dress,1456,20,3457.42
T-Shirt,875,8,479.6
Blazer,631,22,3388.91
Dress,3557,18,9052.08
Dress,1448,18,3716.58
Shirt,2974,12,2867.27
Dress,2609,14,5474.21
Uniform,4742,17,9971.86
Jeans,108,16,211.11
Trouser,2703,13,3904.41
Blazer,1351,28,7514.28
Trouser,292,12,418.93
Hoodie,4412,21,14252.87
Shirt,2394,11,2225.68
Uniform,2744,17,6225.82
Jeans,3856,13,7139.18
Hoodie,3896,16,10864.24
T-Shirt,4645,8,2628.01
Hoodie,2823,22,8659.3
Jeans,4958,15,9450.16
Jeans,3909,18,7485.62
Shirt,2024,8,1770.3
Trouser,1307,12,1794.95
Jeans,338,13,663.86
Blazer,3212,27,15664.13
Blazer,2364,30,12761.41
Shirt,730,8,735.13
Shirt,3873,12,4067.67
Shirt,903,10,980.62
Jeans,3819,14,7375.38
Jacket,2165,22,9007.92
Jeans,1342,15,2701.58
Shirt,1936,12,2008.54
Shirt,2844,10,2963.27
Jacket,3405,25,15065.37
Jacket,416,24,1983.39
Trouser,3008,15,4977.5
Jacket,1832,26,8889.57
Jacket,4118,22,16892.89
Dress,4152,17,10636.74
T-Shirt,2806,8,1711.75
Shirt,3247,9,3140.25
Jeans,215,15,399.79
Shirt,2875,9,2824.47
Uniform,4491,18,10411.41
Kurti,1926,10,3265.61
Shirt,4230,8,3735.49
T-Shirt,3749,5,2165.02
Kurti,3303,10,4626.54
Trouser,2061,13,3357.78
Blazer,4240,26,21537.29
Jeans,3827,15,8225.65
Kurti,1369,16,2318.39
Kurti,4041,14,6400.63
Shirt,1964,9,1750.22
Shirt,2555,12,2693.65
Trouser,3911,12,6000.63
Kurti,1298,12,2139.13
Shirt,4965,9,4309.54
T-Shirt,1177,6,690.75
Shirt,1778,11,1707.32
Kurti,2469,12,4132.11
Kurti,1992,11,3120.51
Uniform,2152,13,4627.57
Blazer,1372,30,7739.55
Hoodie,1869,17,5478.43
Kurti,2464,10,3659.28
Dress,2560,16,5792.16
Jacket,954,30,4979.06
Jacket,771,25,3286.85
Trouser,3397,12,4689.03
Jeans,1628,17,3237.08
Kurti,2321,16,3577.86
Hoodie,4829,19,15068.54
Hoodie,3522,18,10483.29
Jacket,4320,29,19509.74
T-Shirt,1744,7,992.08
Jeans,4803,12,8996.07
Dress,3497,14,7541.39
Jeans,3590,13,6439.06
Uniform,3528,13,7391.69
Jacket,4809,30,24509.96
Jacket,2756,24,11878.86
Blazer,2405,22,12131.4
Jacket,3560,28,17121.65
Shirt,764,9,734.67
Uniform,1283,15,2866.67
Jacket,4996,21,22519.17
Hoodie,2445,20,8243.61
T-Shirt,4996,5,2715.78
Jacket,1671,27,8009.42
Trouser,2167,15,3171.04
Jeans,2988,14,5825.77
Blazer,2500,28,12698.21
Hoodie,977,16,2880.26
Blazer,3203,26,16722.05
Dress,1234,14,2798.19
Shirt,2691,9,2297.94
Dress,3657,19,8779.08
Jacket,1013,26,4661.14
Jacket,2833,20,12395.51
Hoodie,283,17,748.47
Kurti,4834,14,7306.71
Uniform,4914,16,9702.75
Blazer,1309,30,6853.14
Hoodie,4855,19,15526.37
Dress,4383,16,9751.66
T-Shirt,3330,7,2021.01
Trouser,2298,14,3588.22
Uniform,2755,18,5842.04
Blazer,2678,22,14601.65
Blazer,1798,23,9500.62
Trouser,3804,10,5147.34
Jacket,1057,22,4929.75
T-Shirt,2655,7,1452.41
Shirt,1442,10,1308.72
Kurti,3609,12,6339.43
Jacket,2665,26,12328.41
Dress,210,19,478.96
Dress,2260,19,5318.07
Dress,2058,14,4546.94
Jeans,3323,14,7003.45
Kurti,4977,14,8730.12
Hoodie,2476,19,8083.88
Trouser,2620,15,3919.44
Hoodie,359,20,1071.02
Dress,165,19,431.06
Shirt,3641,8,3228.68
Shirt,3897,9,3790.61
Blazer,1412,29,7752.37
Jacket,630,23,2986.32
Blazer,2986,25,16219.29
Blazer,1878,30,10235.12
Blazer,3737,26,18071.27
Uniform,4048,14,8638.23
Uniform,473,14,1005.56
Uniform,4496,14,9832.79
Shirt,225,8,253.8
Shirt,4718,9,4427.08
Dress,3918,20,10671.76
Trouser,2488,12,3443.57
Trouser,3374,10,5117.77
Dress,3148,16,7273.16
Uniform,4277,16,9856.81
Jeans,1766,17,3641.55
Dress,1170,15,2973.14
Jeans,1520,12,3029.94
Uniform,1488,15,2981.89
Uniform,3818,14,7071.74
Blazer,4124,29,23465.87
Blazer,709,27,4086.04
Jacket,3708,26,18398.92
Jeans,2535,18,4917.07
Jacket,1175,22,4573.76
Dress,2729,15,6531.96
Shirt,1233,10,1311.99
Dress,3856,15,8868.24
Uniform,4200,16,8438.94
Trouser,2582,13,3910.81
Jeans,2215,14,3987.76
Blazer,3557,28,19456.78
Blazer,1643,30,9271.91
Jacket,2136,25,10272.13
Hoodie,355,22,973.38
Hoodie,3018,22,9888.37
T-Shirt,3432,7,2061.99
Shirt,2682,12,2907.54
Trouser,3095,13,5085.88
Hoodie,3418,17,9340.47
Kurti,2928,14,4807.94
T-Shirt,1370,7,792.05
T-Shirt,3054,7,1779.37
Hoodie,952,18,2763.92
Shirt,2695,11,2806.39
Jeans,4783,12,9199.26
Dress,2566,20,7052.99
Uniform,2829,16,6511.77
Shirt,3538,9,3004.32
Uniform,4650,18,10997.27
Jacket,4991,30,24910.69
Hoodie,3057,17,8356.23
T-Shirt,879,7,456.5
Kurti,2380,10,3920.9
Jacket,1682,28,7845.75
Dress,557,19,1469.75
Dress,1005,17,2295.54
Shirt,3491,10,3152.56
Hoodie,2044,20,5945.19
Kurti,285,10,450.9
Blazer,4550,29,22766.46
Jeans,376,16,818.81
Shirt,2713,8,2561.3
Dress,3139,19,7686.07
Uniform,4278,16,8888.13
Dress,2346,17,6204.89
Trouser,3701,12,5879.23
T-Shirt,3927,7,2217.6
T-Shirt,2300,5,1157.24
Hoodie,1632,19,4519.91
Uniform,4017,12,7255.39
Hoodie,811,18,2373.83
Trouser,2046,12,3006.81
Jacket,2477,24,11932.7
Uniform,2203,14,4904.15
Jacket,2264,20,9801.4
T-Shirt,4145,5,2255.17
Kurti,3065,16,4784.41
Uniform,637,16,1438.06
Jacket,917,23,3746.69
Dress,2180,18,4966.89
Shirt,2131,9,2114.32
Jacket,331,29,1470.51
Hoodie,4029,16,10640.46
Trouser,2123,11,3306.75
Blazer,1502,30,8825.64
Shirt,507,8,351.81
T-Shirt,3209,6,1964.1
T-Shirt,566,6,338.33
Trouser,2697,15,4345.12
Kurti,3417,14,5772.96
T-Shirt,468,7,320.76
Trouser,4713,10,6970.77
Jeans,1232,15,2349.99
Jeans,4128,14,8680.53
Blazer,1058,29,6359.55
T-Shirt,4037,8,2312.46
Jacket,2402,25,10922.54
Dress,3794,15,8249.64
Hoodie,805,17,2478.4
Uniform,2067,16,4769.29
Blazer,4538,30,23448.09
Blazer,3929,22,19811.69
T-Shirt,4565,8,2442.94
Hoodie,300,18,958.43
Blazer,1151,22,5596.97
Uniform,3613,16,7315.92
Kurti,122,14,125.92
Hoodie,2854,19,9092.69
Shirt,2590,12,2728.87
Blazer,3428,24,18178.7
Jeans,3702,17,7878.58
T-Shirt,2364,7,1489.34
Shirt,775,10,703.77
Jacket,4059,21,16021.84
Hoodie,3684,18,11410.09
Trouser,4042,12,5404.5
Hoodie,301,20,923.23
Trouser,1717,15,2757.29
Hoodie,464,21,1521.84
Uniform,2337,14,4347.87
Kurti,3676,12,6233.92
Hoodie,3472,21,10753.46
Dress,2089,18,5446.91
Blazer,4204,25,22331.33
Jacket,4005,28,20549.9
T-Shirt,147,5,133.12
Kurti,3741,10,6017.79
Shirt,4285,8,4290.52
Uniform,3102,12,6046.32
Blazer,1163,27,5672.94
Uniform,440,15,891.72
Trouser,1674,12,2754.71
Hoodie,1640,16,4525.18
T-Shirt,3619,8,2187.0
Blazer,3967,23,21311.3
Hoodie,1702,18,5223.29
Hoodie,4872,18,15061.34
Kurti,1379,15,2204.75
Jeans,2764,17,5418.96
Blazer,287,28,1565.26
Jacket,2988,29,13219.79
Trouser,3952,14,5995.39
T-Shirt,717,7,370.94
Hoodie,2375,18,6962.76
Jacket,3934,21,15489.66
Dress,267,16,694.64
Jacket,3356,27,14036.53
Dress,1574,19,3974.39
T-Shirt,3774,5,2128.91
T-Shirt,958,7,540.65
Hoodie,4828,20,14559.68
Uniform,4314,15,9859.38
Dress,262,19,535.24
Jeans,947,16,1927.13
Blazer,4935,22,24117.46
Kurti,3124,16,5028.09
Hoodie,568,19,1601.57
Blazer,2956,24,13817.87
Kurti,818,14,1458.21
Hoodie,3781,22,13081.66
Uniform,3319,17,6648.35
Shirt,4160,8,3769.55
Jeans,4026,16,7646.84
Uniform,4454,14,9537.45
Blazer,1514,29,9210.26
Uniform,2373,14,4925.49
Uniform,3423,18,7737.31
Jeans,4219,14,7846.57
Trouser,341,12,524.92
Shirt,887,8,808.23
Kurti,4605,12,7663.7
Jacket,485,22,2026.58
Hoodie,4297,20,11983.9
Shirt,334,9,275.15
Trouser,908,14,1287.59
Jeans,1160,14,2026.97
Kurti,4077,13,7191.97
Shirt,1988,8,1830.3
Shirt,1287,8,1082.94
Uniform,2582,13,4814.46
Trouser,2523,15,3694.72
T-Shirt,2391,5,1301.05
Shirt,2422,12,2512.43
Blazer,2554,29,14388.9
Trouser,1701,13,2355.56
Kurti,997,13,1485.68
Jacket,1451,24,6868.12
Kurti,199,13,370.5
T-Shirt,527,7,321.91
Jeans,3107,18,6694.7
Hoodie,2389,22,7003.64
Shirt,2096,12,2015.31
Kurti,2816,10,4248.0
Blazer,3016,22,15211.83
Blazer,2153,22,11254.29
Blazer,874,30,5164.31
Dress,4144,15,10157.31
Dress,2515,16,6432.37
Jeans,1512,17,2927.43
Uniform,4692,13,9161.79
Hoodie,2599,22,8214.32
Kurti,3159,15,4802.94
Trouser,4666,14,6401.96
Dress,3422,16,8040.77
Uniform,4594,13,10140.96
Blazer,4162,30,25365.08
Jacket,1012,26,5042.51
Uniform,3934,13,8348.93
Kurti,352,16,573.14
T-Shirt,136,5,75.76
Trouser,2467,10,3585.76
Kurti,2542,14,4611.92
Hoodie,4281,22,12816.14
Uniform,3116,14,6566.31
Trouser,2912,15,4780.45
T-Shirt,4284,8,2381.18
Hoodie,3382,20,11193.9
Jeans,4082,13,7946.19
Shirt,653,9,639.48
Kurti,3189,13,4899.14
Dress,3884,17,9200.88
Hoodie,156,21,478.05
Jeans,3989,12,6750.96
Kurti,813,15,1283.96
T-Shirt,3586,6,1865.68
Blazer,2508,25,14452.76
Jeans,1497,17,3157.83
Jeans,1449,13,2589.1
Hoodie,2947,22,9283.33
Jacket,1739,21,6780.12
Dress,4827,18,10750.9
Jacket,4027,30,18065.86
Uniform,4830,15,9654.19
Shirt,3297,10,3205.19
Uniform,2608,18,5542.84
T-Shirt,1044,5,558.37
Kurti,2556,14,4108.13
Trouser,1668,14,2550.98
T-Shirt,4006,6,2093.18
Shirt,3370,8,3308.19
Jeans,3386,13,6634.68
Kurti,4823,12,7639.18
Dress,1168,17,2863.76
Kurti,670,16,1306.59
Jacket,720,24,3474.19
Shirt,2964,8,2980.83
Kurti,1257,15,2201.92
Blazer,2157,28,11198.99
Hoodie,1160,16,3195.5
Shirt,1662,11,1627.13
Trouser,1360,13,1867.94
Jacket,4277,21,16786.38
Kurti,4540,14,7161.81
Jacket,1014,26,4585.5
Trouser,1957,13,3169.05
Dress,2051,16,4392.08
Jacket,3489,24,15620.79
Blazer,3668,23,17311.61
T-Shirt,1758,8,1015.47
Blazer,1696,28,8339.35
Jeans,102,15,246.44
Uniform,337,15,778.58
Trouser,1562,14,2442.09
Trouser,3536,10,4768.0
Jeans,910,15,1911.07
Hoodie,3945,18,12488.04
Dress,243,17,583.1
Kurti,3869,10,6464.57
Kurti,902,10,1412.64
Blazer,2886,25,16657.14
Jacket,395,26,1596.86
Dress,4262,16,10978.63
Trouser,609,13,1040.57
Dress,1560,20,4174.63
Trouser,632,13,988.08
Kurti,2295,15,3565.81
Kurti,4509,10,6405.04
Jacket,2746,24,11661.14
Trouser,489,10,676.52
Uniform,3105,16,6175.16
Uniform,3634,13,7242.18
Blazer,4903,28,28012.4
Jacket,862,30,4378.25
Kurti,3575,12,5739.89
Jeans,799,14,1487.91
Jacket,222,29,1071.95
Blazer,2300,23,11654.59
Hoodie,151,18,407.7
Trouser,2261,10,3128.41
Blazer,3592,23,16807.02
Trouser,3228,11,4435.02
Blazer,4814,25,22978.54
Blazer,660,27,3516.29
T-Shirt,1177,7,698.89
Dress,821,18,2094.02
Dress,4913,14,11081.98
Hoodie,1447,17,4275.27
Trouser,1679,12,2552.99
Shirt,4117,9,3740.5
T-Shirt,3533,6,1896.69
Trouser,2664,15,4193.74
Jeans,2323,13,4416.31
Kurti,2121,12,3720.52
T-Shirt,270,8,138.66
Shirt,4592,12,4856.16
Uniform,3389,18,8089.96
Kurti,367,13,581.03
Jacket,2235,29,9948.61
Jacket,605,30,2774.47
Jacket,996,21,4152.76
Uniform,832,12,1805.17
Uniform,413,13,918.23
Jacket,1589,20,7152.17
Trouser,4115,10,5386.18
Shirt,237,11,262.8
Dress,4004,17,9571.91
T-Shirt,168,5,50.0
Kurti,2119,10,3545.87
T-Shirt,4572,7,2621.7
Hoodie,928,18,3055.34
Blazer,2177,25,10401.14
Dress,362,18,855.4
Shirt,532,11,501.55
Jeans,313,13,546.97
Shirt,2755,8,2611.66
T-Shirt,2825,7,1590.76
Kurti,4771,10,7641.13
Shirt,1261,9,1247.12
Blazer,731,29,3847.26
Uniform,4294,14,9184.15
Hoodie,532,18,1735.77
Uniform,2610,16,5894.38
Jeans,2322,16,4428.18
Kurti,3206,15,5107.09
Hoodie,2404,20,7906.99
Dress,1712,15,4084.79
T-Shirt,3564,5,1958.4
Shirt,2253,12,2233.29
Kurti,3166,16,5164.52
Shirt,4941,8,5033.1
Jeans,876,15,1774.97
Shirt,1655,9,1516.98
Blazer,2622,26,14836.1
Trouser,3749,11,5721.65
Shirt,352,12,335.16
Kurti,2516,12,4037.68
Uniform,370,13,703.13
Blazer,3853,29,23381.38
T-Shirt,1202,7,561.12
Shirt,2186,8,2140.29
Uniform,428,14,843.46
T-Shirt,4346,5,2441.1
Trouser,3193,11,4697.67
Hoodie,1937,18,6050.79
Uniform,143,16,273.66
Jeans,2085,18,4105.36
Jeans,1488,12,2989.56
Shirt,3862,12,4096.62
Uniform,1824,13,3938.63
Blazer,187,29,1070.46
Blazer,316,28,1625.59
Dress,3406,15,7405.51
Hoodie,2264,19,6837.64
Jeans,2781,14,5485.45
T-Shirt,1093,7,664.44
Hoodie,1476,19,4278.2
Jeans,279,17,580.68
Dress,4067,19,10995.2
Shirt,3897,12,4106.95
Blazer,562,28,3272.23
Shirt,2519,9,2354.91
Blazer,3109,28,18665.03
T-Shirt,2839,8,1777.07
Uniform,3856,16,7452.71
Blazer,1448,27,7335.75
Jeans,4708,17,9597.0
T-Shirt,3177,8,1723.93
Kurti,2101,16,3405.72
Jeans,3451,16,6867.25
Kurti,3774,13,5755.06
Trouser,1443,11,2266.42
Dress,462,19,1146.72
Dress,1015,18,2305.49
Dress,1651,19,4180.81
Uniform,408,17,872.0
Uniform,4957,14,9406.6
Blazer,3984,23,21703.37
Jacket,2498,20,11098.54
T-Shirt,2279,5,1182.25
Blazer,1297,29,7033.33
Kurti,1261,12,2128.18
Hoodie,2543,19,7504.46
Jeans,1049,12,1867.69
Dress,4696,15,9955.99
Kurti,4788,13,7048.41
Dress,3269,14,7654.59
Uniform,1532,18,3580.46
Kurti,4193,10,6901.83
T-Shirt,2960,6,1489.18
Jacket,4990,24,23180.75
Shirt,1609,12,1556.81
T-Shirt,3029,7,1792.66
Hoodie,3676,18,9993.43
Uniform,4471,13,9615.95
T-Shirt,1469,7,808.54
Jeans,3383,18,7435.19
Uniform,3629,14,6672.08
Trouser,2262,15,3867.39
Hoodie,2992,19,8517.97
Dress,3722,15,8647.1
Blazer,3814,26,22268.85
Trouser,490,15,805.63
Trouser,103,12,169.21
Jacket,2847,30,13996.79
Jacket,2965,22,13146.74
Uniform,4474,14,8997.51
T-Shirt,4697,6,2632.36
Hoodie,2306,16,6559.05
T-Shirt,390,8,259.32
Trouser,3647,11,5219.46
Trouser,579,14,932.16
Kurti,4844,11,7232.69
Jacket,1459,22,5727.43
Kurti,3363,13,5551.6
Jeans,2929,16,6256.67
Hoodie,3903,19,11340.14
Uniform,662,16,1297.17
Kurti,2259,12,3556.1
Uniform,2526,13,5155.22
Uniform,1159,15,2259.4
Dress,3839,16,9828.29
T-Shirt,723,6,411.38
Jacket,4813,29,23425.94
Shirt,1611,9,1636.03
T-Shirt,1454,7,853.72
Dress,2576,18,6448.45
Trouser,158,13,193.53
T-Shirt,1123,6,617.07
Blazer,561,27,3218.3
Blazer,901,30,5014.15
Uniform,4039,17,9103.22
Jacket,2432,24,10080.62
Trouser,1191,10,1731.71
Dress,1443,18,3653.93
Trouser,555,13,865.02
Hoodie,1567,18,5151.3
Trouser,4761,13,7660.0
Kurti,1528,11,2349.53
Jeans,4230,18,8576.48
Jacket,4424,26,18544.4
Jacket,5000,23,19912.34
Jeans,688,18,1353.12
Uniform,2499,16,5027.14
Hoodie,4554,22,13292.64
Trouser,602,15,921.48
Jeans,3386,15,6275.27
Blazer,456,24,2426.28
Kurti,1931,11,3021.98
Dress,2670,18,6512.42
Trouser,1210,12,1859.95
Trouser,3910,13,6141.96
Jacket,3533,20,13477.05
Hoodie,1881,21,5492.41
Hoodie,2465,18,7109.95
Blazer,1890,27,9982.8
Hoodie,4051,21,13281.61
Blazer,162,27,800.84
Dress,1125,16,2908.5
Jeans,2752,16,5470.52
Kurti,3199,12,5196.28
Dress,1001,18,2552.83
Dress,2893,18,7029.66
Dress,4553,15,10005.47
Hoodie,1382,18,4017.93
Jacket,3713,25,18371.42
Blazer,874,22,4832.39
Kurti,2593,12,4352.67
Jacket,4750,22,18867.27
Trouser,648,11,938.59
Hoodie,2027,21,5686.12
Jeans,1845,12,3632.22
Jeans,2166,12,4114.71
Blazer,3368,23,16767.41
Jeans,856,13,1791.22
T-Shirt,505,5,279.56
Hoodie,230,20,739.63
Blazer,3051,24,17092.33
Jeans,1446,12,2855.17
Uniform,3893,18,7628.61
Uniform,4426,16,9017.62
Kurti,2515,16,4026.79
Uniform,137,18,320.91
T-Shirt,4897,5,2518.8
Dress,1143,18,3009.04
Jeans,3831,13,7771.87
T-Shirt,859,5,427.56
T-Shirt,4305,6,2349.68
Jeans,1922,12,3804.17
Jacket,3873,20,17708.68
Jeans,4455,17,9196.59
